chNFe,cnpj_emit,nNFe,cProd,cEAN,cBarra,xProd,NCM,CEST,indEscala,CFOP,uCom,qCom,vUnCom,vProd,cEANTrib,cBarraTrib,uTrib,qTrib,vUnTrib,indTot,xPed,nItemPed,nLote,qLote,dFab,dVal,cAgreg
35230731388753000140550010000143571012792054,31388753000140,14357,851,7898671423623,851,"HB 851 PO BANANA MOOD RUBY ROSE",33049100,2001300,S,6404,DZ,240,15.94,3825.6,7898671423623,851,DZ,240,15.94,1,5788001,7,107230038,240,"2023-07-01 00:00:00","2026-07-01 00:00:00",6842505
35230731388753000140550010000143571012792054,31388753000140,14357,860M,7898671423043,860M,"HB 860M ILUMINADOR SOLTO MOOD RUBY ROSE",33049990,2001500,S,6404,DZ,240,17.84,4281.6,7898671423043,860M,DZ,240,17.84,1,5788001,8,107230049,240,"2023-07-01 00:00:00","2026-07-01 00:00:00",6842605
35230731388753000140550010000143571012792054,31388753000140,14357,RR-7500,7898671426945,RR-7500,"RR-7500 AQUA TINT MELU RUBY ROSE",33041000,2000900,S,6404,DZ,360,17.22,6199.2,7898671426945,RR-7500,DZ,360,17.22,1,5788001,9,2371,360,"2023-06-06 00:00:00","2026-06-06 00:00:00",6842705
35230731388753000140550010000143571012792054,31388753000140,14357,406,7898671421346,406,"HB 406 GEL HIDRATANTE FACIAL PROTECAO URBANA- RUBY SKIN",33049990,2001500,S,6404,DZ,160,21.85,3496,7898671421346,406,DZ,160,21.85,1,5788001,10,4920623012,160,"2023-07-24 00:00:00","2026-07-24 00:00:00",6842805
35230731388753000140550010000143571012792054,31388753000140,14357,RR-563-1,7898671426532,RR-563-1,"RR-563/1 BATOM LIQUIDO MATTE MELU RUBY ROSE",33041000,2000900,S,6404,DZ,288,19.2,5529.6,7898671426532,RR-563-1,DZ,288,19.2,1,5788001,11,2371,288,"2023-06-13 00:00:00","2026-06-13 00:00:00",6842905
35230731388753000140550010000143651012817059,31388753000140,14365,300N,7898671428192,300N,"HB 300N AGUA MICELAR ULTRA 120 ML RUBY ROSE",34012010,2805600,S,5405,DZ,8,27.74,221.92,7898671428192,300N,DZ,8,27.74,1,5744501,1,30070,8,"2023-06-05 00:00:00","2026-06-05 00:00:00",6856505
35230731388753000140550010000143651012817059,31388753000140,14365,328,"SEM GTIN",328,"HB 328 SABONETE ANTIACNE ACNOVER RUBY ROSE",34013000,2003700,S,5405,DZ,8,42.52,340.16,"SEM GTIN",328,DZ,8,42.52,1,5744501,2,,0,"0000-00-00 00:00:00","0000-00-00 00:00:00",
35230731388753000140550010000143651012817059,31388753000140,14365,332,7898671423906,332,"HB 332 DISCO DE ALGODAO RUBY ROSE",56012110,2006500,S,5102,DZ,40,15.29,611.6,7898671423906,332,DZ,40,15.29,1,5744501,3,,0,"0000-00-00 00:00:00","0000-00-00 00:00:00",
35230731388753000140550010000143651012817059,31388753000140,14365,423,"SEM GTIN",423,"HB 423 POMADA SECATIVA ANTIACNE ACNOVER RUBY ROSE",33049990,2001500,S,5405,DZ,16,29.87,477.92,"SEM GTIN",423,DZ,16,29.87,1,5744501,4,4921122010,16,"2022-11-01 00:00:00","2025-11-01 00:00:00",6856805
35230731388753000140550010000143651012817059,31388753000140,14365,509,7898671422220,509,"HB 509 GEL INCOLOR CILIOS E SOBRANCELHAS GAME ON RUBY ROSE",33042010,2001000,S,5405,DZ,36,22.72,817.92,7898671422220,509,DZ,36,22.72,1,5744501,5,1870/23,36,"2023-05-10 00:00:00","2026-05-10 00:00:00",6856905
35230731388753000140550010000143651012817059,31388753000140,14365,565,"SEM GTIN",565,"HB 565 GEL TINT MOOD RUBY ROSE",33041000,2000900,S,5405,DZ,36,18.65,671.4,"SEM GTIN",565,DZ,36,18.65,1,5744501,6,30053,36,"2023-05-01 00:00:00","2026-05-01 00:00:00",6857005
35230731388753000140550010000143651012817059,31388753000140,14365,566-G1,7898671429021,566-G1,"HB 566-G1 BATOM LIQUIDO MOOD RUBY ROSE",33041000,2000900,S,5405,DZ,96,22.68,2177.28,7898671429021,566-G1,DZ,96,22.68,1,5744501,7,2261/23-1,96,"2023-05-31 00:00:00","2026-05-31 00:00:00",6857105
35230731388753000140550010000143651012817059,31388753000140,14365,573,7900083000344,573,"HB 573 GLOSS PLUMP MOOD RUBY ROSE",33041000,2000900,S,5405,DZ,72,23.44,1687.68,7900083000344,573,DZ,72,23.44,1,5744501,8,30074,72,"2023-06-01 00:00:00","2026-06-01 00:00:00",6857205
35230731388753000140550010000143651012817059,31388753000140,14365,805,7898671424576,805,"HB 805 SHAMPOO A SECO FRESH REVIV RUBY ROSE",33051000,2001700,S,5405,DZ,8,41.56,332.48,7898671424576,805,DZ,8,41.56,1,5744501,9,164019,8,"2023-03-07 00:00:00","2026-03-07 00:00:00",6857305
35230731388753000140550010000143651012817059,31388753000140,14365,806-1,7898671426723,806-1,"HB 806-1 PERFUME CAPILAR PINK WISHES REVIV RUBY ROSE",33059000,2002100,S,5405,DZ,8,28.39,227.12,7898671426723,806-1,DZ,8,28.39,1,5744501,10,30101,8,"2023-07-11 00:00:00","2026-07-11 00:00:00",6857405
35230731388753000140550010000143651012817059,31388753000140,14365,806-2,7898671426716,806-2,"HB 806-2 PERFUME CAPILAR BERRY DREAMS REVIV RUBY ROSE",33059000,2002100,S,5405,DZ,8,28.39,227.12,7898671426716,806-2,DZ,8,28.39,1,5744501,11,30102,8,"2023-07-13 00:00:00","2026-07-13 00:00:00",6857505
35230731388753000140550010000143651012817059,31388753000140,14365,873-G2,7898671424552,873-G2,"HB 873-G2 BASE LIQUIDA STAY FIX RUBY ROSE",33049990,2001500,S,5405,DZ,24,41.36,992.64,7898671424552,873-G2,DZ,24,41.36,1,5744501,12,2014/23,24,"2023-05-17 00:00:00","2026-05-17 00:00:00",6857605
35230731388753000140550010000143651012817059,31388753000140,14365,912-1,7898671424644,912-1,"HB 912-1 CORRETIVO LIQUIDO STAY FIX RUBY ROSE",33049990,2001500,S,5405,DZ,108,29.61,3197.88,7898671424644,912-1,DZ,108,29.61,1,5744501,13,2265/23-2,108,"2023-06-08 00:00:00","2026-06-08 00:00:00",6857705
35230731388753000140550010000143651012817059,31388753000140,14365,912-2,7898671424613,912-2,"HB 912-2 CORRETIVO LIQUIDO STAY FIX RUBY ROSE",33049990,2001500,S,5405,DZ,180,29.61,5329.8,7898671424613,912-2,DZ,180,29.61,1,5744501,14,2480/23-3,180,"2023-06-13 00:00:00","2026-06-13 00:00:00",6857805
35230731388753000140550010000143661012818052,31388753000140,14366,RR-872-2,7898671426334,RR-872-2,"RR-872-2 BASE LIQUIDA MELU RUBY ROSE",33049990,2001500,S,5405,DZ,120,33.19,3982.8,7898671426334,RR-872-2,DZ,120,33.19,1,5745401,1,2673/23-5,120,"2023-06-27 00:00:00","2026-06-27 00:00:00",6857905
35230731388753000140550010000143661012818052,31388753000140,14366,RR-872-5,7898671429786,RR-872-5,"RR-872-5 BASE LIQUIDA MELU RUBY ROSE",33049990,2001500,S,5405,DZ,120,33.19,3982.8,7898671429786,RR-872-5,DZ,120,33.19,1,5745401,2,1902/23-3,120,"2023-05-24 00:00:00","2026-05-24 00:00:00",6858005
35230731388753000140550010000143661012818052,31388753000140,14366,RR-853-1,7898671425788,RR-853-1,"RR-853/1 PO FACIAL COMPACTO MELU RUBY ROSE",33049100,2001300,S,5405,DZ,24,21.34,512.16,7898671425788,RR-853-1,DZ,24,21.34,1,5745401,3,106230081,24,"2023-06-01 00:00:00","2026-06-01 00:00:00",6858105
35230731388753000140550010000143661012818052,31388753000140,14366,RR-5600,7900083000368,RR-5600,"RR-5600 GEL CREME FACIAL KIWI MELU RUBY ROSE",33049910,2001400,S,5405,DZ,16,20.68,330.88,7900083000368,RR-5600,DZ,16,20.68,1,5745401,4,30095,16,"2023-07-06 00:00:00","2026-07-06 00:00:00",6858205
35230731388753000140550010000143661012818052,31388753000140,14366,RR-5601,7900083000375,RR-5601,"RR-5601 GEL HIDRATANTE FACIAL MELANCIA MELU RUBY ROSE",33049910,2001400,S,5405,DZ,16,18.39,294.24,7900083000375,RR-5601,DZ,16,18.39,1,5745401,5,30096,16,"2023-07-10 00:00:00","2026-07-10 00:00:00",6858305
35230731388753000140550010000143661012818052,31388753000140,14366,RR-5602,7900083000351,RR-5602,"RR-5602 CREME FACIAL NUTRITIVO PESSEGO MELU RUBY ROSE",33049910,2001400,S,5405,DZ,16,18.54,296.64,7900083000351,RR-5602,DZ,16,18.54,1,5745401,6,30094,16,"2023-07-01 00:00:00","2026-07-01 00:00:00",6858405
35230731388753000140550010000143661012818052,31388753000140,14366,RR-6600-3,7898671425276,RR-6600-3,"RR-6600/3 BODY SPLASH BERRY PIE MELU RUBY ROSE",33072010,2002700,S,5405,DZ,4,68.84,275.36,7898671425276,RR-6600-3,DZ,4,68.84,1,5745401,7,30104,4,"2023-07-12 00:00:00","2026-07-12 00:00:00",6858505
35230731388753000140550010000143711012830052,31388753000140,14371,581,7898671422114,581,"HB 581 STAY FIX DILUIDOR DE MAQUIAGEM RUBY ROSE",34012010,2003600,S,5405,DZ,36,23.56,848.16,7898671422114,581,DZ,36,23.56,1,5743101,1,695/22-1,36,"2022-02-10 00:00:00","2025-02-10 00:00:00",6862705
35230731388753000140550010000143711012830052,31388753000140,14371,912-1,7898671424644,912-1,"HB 912-1 CORRETIVO LIQUIDO STAY FIX RUBY ROSE",33049990,2001500,S,5405,DZ,180,31.1,5598,7898671424644,912-1,DZ,180,31.1,1,5743101,2,2265/23-2,180,"2023-06-08 00:00:00","2026-06-08 00:00:00",6862805
35230731388753000140550010000143711012830052,31388753000140,14371,912-2,7898671424613,912-2,"HB 912-2 CORRETIVO LIQUIDO STAY FIX RUBY ROSE",33049990,2001500,S,5405,DZ,108,31.1,3358.8,7898671424613,912-2,DZ,108,31.1,1,5743101,3,2480/23-3,108,"2023-06-13 00:00:00","2026-06-13 00:00:00",6862905
35230731388753000140550010000143721012833059,31388753000140,14372,RR-872-1,7898671425283,RR-872-1,"RR-872-1 BASE LIQUIDA MELU RUBY ROSE",33049990,2001500,S,5405,DZ,24,34.85,836.4,7898671425283,RR-872-1,DZ,24,34.85,1,5743401,1,1899/23-3,24,"2023-05-11 00:00:00","2026-05-11 00:00:00",6863305
35230731388753000140550010000143721012833059,31388753000140,14372,RR-872-2,7898671426334,RR-872-2,"RR-872-2 BASE LIQUIDA MELU RUBY ROSE",33049990,2001500,S,5405,DZ,120,34.85,4182,7898671426334,RR-872-2,DZ,120,34.85,1,5743401,2,2673/23-5,120,"2023-06-27 00:00:00","2026-06-27 00:00:00",6863405
35230731388753000140550010000143721012833059,31388753000140,14372,RR-872-3,7898671425344,RR-872-3,"RR-872-3 BASE LIQUIDA MELU RUBY ROSE",33049990,2001500,S,5405,DZ,72,34.85,2509.2,7898671425344,RR-872-3,DZ,72,34.85,1,5743401,3,2682/23-1,72,"2023-06-22 00:00:00","2026-06-22 00:00:00",6863505
35230731388753000140550010000143721012833059,31388753000140,14372,RR-872-5,7898671429786,RR-872-5,"RR-872-5 BASE LIQUIDA MELU RUBY ROSE",33049990,2001500,S,5405,DZ,120,34.85,4182,7898671429786,RR-872-5,DZ,120,34.85,1,5743401,4,1902/23-3,120,"2023-05-24 00:00:00","2026-05-24 00:00:00",6863605
35230731388753000140550010000143721012833059,31388753000140,14372,RR-853-1,7898671425788,RR-853-1,"RR-853/1 PO FACIAL COMPACTO MELU RUBY ROSE",33049100,2001300,S,5405,DZ,48,22.41,1075.68,7898671425788,RR-853-1,DZ,48,22.41,1,5743401,5,106230081,48,"2023-06-01 00:00:00","2026-06-01 00:00:00",6863705
35230731388753000140550010000143721012833059,31388753000140,14372,RR-5600,7900083000368,RR-5600,"RR-5600 GEL CREME FACIAL KIWI MELU RUBY ROSE",33049910,2001400,S,5405,DZ,16,21.72,347.52,7900083000368,RR-5600,DZ,16,21.72,1,5743401,6,30095,16,"2023-07-06 00:00:00","2026-07-06 00:00:00",6863805
35230731388753000140550010000143721012833059,31388753000140,14372,RR-5601,7900083000375,RR-5601,"RR-5601 GEL HIDRATANTE FACIAL MELANCIA MELU RUBY ROSE",33049910,2001400,S,5405,DZ,16,19.31,308.96,7900083000375,RR-5601,DZ,16,19.31,1,5743401,7,30096,16,"2023-07-10 00:00:00","2026-07-10 00:00:00",6863905
35230731388753000140550010000143721012833059,31388753000140,14372,RR-5602,7900083000351,RR-5602,"RR-5602 CREME FACIAL NUTRITIVO PESSEGO MELU RUBY ROSE",33049910,2001400,S,5405,DZ,16,19.47,311.52,7900083000351,RR-5602,DZ,16,19.47,1,5743401,8,30094,16,"2023-07-01 00:00:00","2026-07-01 00:00:00",6864005
35230731388753000140550010000143721012833059,31388753000140,14372,RR-6600-3,7898671425276,RR-6600-3,"RR-6600/3 BODY SPLASH BERRY PIE MELU RUBY ROSE",33072010,2002700,S,5405,DZ,4,72.29,289.16,7898671425276,RR-6600-3,DZ,4,72.29,1,5743401,9,30104,4,"2023-07-12 00:00:00","2026-07-12 00:00:00",6864105
35230731388753000140550010000143721012833059,31388753000140,14372,RR-6800-1,7898671424880,RR-6800-1,"RR-6800/01 LOCAO CORPORAL BUTTERCREAM MELU RUBY ROSE",33072010,2002700,S,5405,DZ,8,45.03,360.24,7898671424880,RR-6800-1,DZ,8,45.03,1,5743401,10,30078,8,"2023-06-01 00:00:00","2026-06-01 00:00:00",6864205
35230731388753000140550010000143721012833059,31388753000140,14372,RR-6800-2,7898671424897,RR-6800-2,"RR-6800/02 LOCAO CORPORAL FRUIT SALAD MELU RUBY ROSE",33072010,2002700,S,5405,DZ,12,45.03,540.36,7898671424897,RR-6800-2,DZ,12,45.03,1,5743401,11,30081,12,"2023-06-01 00:00:00","2026-06-01 00:00:00",6864305
35230731388753000140550010000143731012835059,31388753000140,14373,573,7900083000344,573,"HB 573 GLOSS PLUMP MOOD RUBY ROSE",33041000,2000900,S,5405,DZ,36,24.62,886.32,7900083000344,573,DZ,36,24.62,1,5753601,1,30074,36,"2023-06-01 00:00:00","2026-06-01 00:00:00",6864505
35230731388753000140550010000143731012835059,31388753000140,14373,912-1,7898671424644,912-1,"HB 912-1 CORRETIVO LIQUIDO STAY FIX RUBY ROSE",33049990,2001500,S,5405,DZ,36,31.1,1119.6,7898671424644,912-1,DZ,36,31.1,1,5753601,2,2265/23-2,36,"2023-06-08 00:00:00","2026-06-08 00:00:00",6864605
35230731388753000140550010000143741012837059,31388753000140,14374,RR-872-2,7898671426334,RR-872-2,"RR-872-2 BASE LIQUIDA MELU RUBY ROSE",33049990,2001500,S,5405,DZ,24,34.85,836.4,7898671426334,RR-872-2,DZ,24,34.85,1,5754001,1,2673/23-5,24,"2023-06-27 00:00:00","2026-06-27 00:00:00",6864805
35230731388753000140550010000143741012837059,31388753000140,14374,RR-872-3,7898671425344,RR-872-3,"RR-872-3 BASE LIQUIDA MELU RUBY ROSE",33049990,2001500,S,5405,DZ,24,34.85,836.4,7898671425344,RR-872-3,DZ,24,34.85,1,5754001,2,2682/23-1,24,"2023-06-22 00:00:00","2026-06-22 00:00:00",6864905
35230731388753000140550010000143741012837059,31388753000140,14374,RR-872-5,7898671429786,RR-872-5,"RR-872-5 BASE LIQUIDA MELU RUBY ROSE",33049990,2001500,S,5405,DZ,24,34.85,836.4,7898671429786,RR-872-5,DZ,24,34.85,1,5754001,3,1902/23-3,24,"2023-05-24 00:00:00","2026-05-24 00:00:00",6865005
35230731388753000140550010000143741012837059,31388753000140,14374,RR-5600,7900083000368,RR-5600,"RR-5600 GEL CREME FACIAL KIWI MELU RUBY ROSE",33049910,2001400,S,5405,DZ,8,21.72,173.76,7900083000368,RR-5600,DZ,8,21.72,1,5754001,4,30095,8,"2023-07-06 00:00:00","2026-07-06 00:00:00",6865105
35230731388753000140550010000143741012837059,31388753000140,14374,RR-5601,7900083000375,RR-5601,"RR-5601 GEL HIDRATANTE FACIAL MELANCIA MELU RUBY ROSE",33049910,2001400,S,5405,DZ,8,19.31,154.48,7900083000375,RR-5601,DZ,8,19.31,1,5754001,5,30096,8,"2023-07-10 00:00:00","2026-07-10 00:00:00",6865205
35230731388753000140550010000143741012837059,31388753000140,14374,RR-5602,7900083000351,RR-5602,"RR-5602 CREME FACIAL NUTRITIVO PESSEGO MELU RUBY ROSE",33049910,2001400,S,5405,DZ,8,19.47,155.76,7900083000351,RR-5602,DZ,8,19.47,1,5754001,6,30094,8,"2023-07-01 00:00:00","2026-07-01 00:00:00",6865305
35230731388753000140550010000143741012837059,31388753000140,14374,RR-853-1,7898671425788,RR-853-1,"RR-853/1 PO FACIAL COMPACTO MELU RUBY ROSE",33049100,2001300,S,5405,DZ,24,22.41,537.84,7898671425788,RR-853-1,DZ,24,22.41,1,5754001,7,106230081,24,"2023-06-01 00:00:00","2026-06-01 00:00:00",6865405
35230731388753000140550010000143791012847050,31388753000140,14379,805,7898671424576,805,"HB 805 SHAMPOO A SECO FRESH REVIV RUBY ROSE",33051000,2001700,S,5405,DZ,8,43.64,349.12,7898671424576,805,DZ,8,43.64,1,5758901,1,164019,8,"2023-03-07 00:00:00","2026-03-07 00:00:00",6868905
35230731388753000140550010000143791012847050,31388753000140,14379,806-1,7898671426723,806-1,"HB 806-1 PERFUME CAPILAR PINK WISHES REVIV RUBY ROSE",33059000,2002100,S,5405,DZ,8,29.81,238.48,7898671426723,806-1,DZ,8,29.81,1,5758901,2,30101,8,"2023-07-11 00:00:00","2026-07-11 00:00:00",6869005
35230731388753000140550010000143791012847050,31388753000140,14379,566-G1,7898671429021,566-G1,"HB 566-G1 BATOM LIQUIDO MOOD RUBY ROSE",33041000,2000900,S,5405,DZ,32,23.82,762.24,7898671429021,566-G1,DZ,32,23.82,1,5758901,3,2261/23-1,32,"2023-05-31 00:00:00","2026-05-31 00:00:00",6869105
35230731388753000140550010000143791012847050,31388753000140,14379,573,7900083000344,573,"HB 573 GLOSS PLUMP MOOD RUBY ROSE",33041000,2000900,S,5405,DZ,36,24.62,886.32,7900083000344,573,DZ,36,24.62,1,5758901,4,30074,36,"2023-06-01 00:00:00","2026-06-01 00:00:00",6869205
35230731388753000140550010000143801012848058,31388753000140,14380,RR-872-2,7898671426334,RR-872-2,"RR-872-2 BASE LIQUIDA MELU RUBY ROSE",33049990,2001500,S,5405,DZ,48,34.85,1672.8,7898671426334,RR-872-2,DZ,48,34.85,1,5759401,1,2673/23-5,48,"2023-06-27 00:00:00","2026-06-27 00:00:00",6869305
35230731388753000140550010000143801012848058,31388753000140,14380,RR-872-3,7898671425344,RR-872-3,"RR-872-3 BASE LIQUIDA MELU RUBY ROSE",33049990,2001500,S,5405,DZ,48,34.85,1672.8,7898671425344,RR-872-3,DZ,48,34.85,1,5759401,2,2682/23-1,48,"2023-06-22 00:00:00","2026-06-22 00:00:00",6869405
35230731388753000140550010000143801012848058,31388753000140,14380,RR-5600,7900083000368,RR-5600,"RR-5600 GEL CREME FACIAL KIWI MELU RUBY ROSE",33049910,2001400,S,5405,DZ,16,21.72,347.52,7900083000368,RR-5600,DZ,16,21.72,1,5759401,3,30095,16,"2023-07-06 00:00:00","2026-07-06 00:00:00",6869505
35230731388753000140550010000143801012848058,31388753000140,14380,RR-5601,7900083000375,RR-5601,"RR-5601 GEL HIDRATANTE FACIAL MELANCIA MELU RUBY ROSE",33049910,2001400,S,5405,DZ,16,19.31,308.96,7900083000375,RR-5601,DZ,16,19.31,1,5759401,4,30096,16,"2023-07-10 00:00:00","2026-07-10 00:00:00",6869605
35230731388753000140550010000143801012848058,31388753000140,14380,RR-5602,7900083000351,RR-5602,"RR-5602 CREME FACIAL NUTRITIVO PESSEGO MELU RUBY ROSE",33049910,2001400,S,5405,DZ,16,19.47,311.52,7900083000351,RR-5602,DZ,16,19.47,1,5759401,5,30094,16,"2023-07-01 00:00:00","2026-07-01 00:00:00",6869705
35230731388753000140550010000143831012852057,31388753000140,14383,RR-5600,7900083000368,RR-5600,"RR-5600 GEL CREME FACIAL KIWI MELU RUBY ROSE",33049910,2001400,S,6102,DZ,8,21.72,173.76,7900083000368,RR-5600,DZ,8,21.72,1,5793101,1,30095,8,"2023-07-06 00:00:00","2026-07-06 00:00:00",6870405
35230731388753000140550010000143831012852057,31388753000140,14383,RR-5601,7900083000375,RR-5601,"RR-5601 GEL HIDRATANTE FACIAL MELANCIA MELU RUBY ROSE",33049910,2001400,S,6102,DZ,8,19.31,154.48,7900083000375,RR-5601,DZ,8,19.31,1,5793101,2,30096,8,"2023-07-10 00:00:00","2026-07-10 00:00:00",6870505
35230731388753000140550010000143831012852057,31388753000140,14383,RR-5602,7900083000351,RR-5602,"RR-5602 CREME FACIAL NUTRITIVO PESSEGO MELU RUBY ROSE",33049910,2001400,S,6102,DZ,8,19.47,155.76,7900083000351,RR-5602,DZ,8,19.47,1,5793101,3,30094,8,"2023-07-01 00:00:00","2026-07-01 00:00:00",6870605
35230731388753000140550010000143841012854057,31388753000140,14384,RR-5600,7900083000368,RR-5600,"RR-5600 GEL CREME FACIAL KIWI MELU RUBY ROSE",33049910,2001400,S,5405,DZ,8,21.72,173.76,7900083000368,RR-5600,DZ,8,21.72,1,5793401,1,30095,8,"2023-07-06 00:00:00","2026-07-06 00:00:00",6870905
35230731388753000140550010000143841012854057,31388753000140,14384,RR-5601,7900083000375,RR-5601,"RR-5601 GEL HIDRATANTE FACIAL MELANCIA MELU RUBY ROSE",33049910,2001400,S,5405,DZ,8,19.31,154.48,7900083000375,RR-5601,DZ,8,19.31,1,5793401,2,30096,8,"2023-07-10 00:00:00","2026-07-10 00:00:00",6871005
35230731388753000140550010000143841012854057,31388753000140,14384,RR-5602,7900083000351,RR-5602,"RR-5602 CREME FACIAL NUTRITIVO PESSEGO MELU RUBY ROSE",33049910,2001400,S,5405,DZ,8,19.47,155.76,7900083000351,RR-5602,DZ,8,19.47,1,5793401,3,30094,8,"2023-07-01 00:00:00","2026-07-01 00:00:00",6871105
35230731388753000140550010000143851012856057,31388753000140,14385,912-1,7898671424644,912-1,"HB 912-1 CORRETIVO LIQUIDO STAY FIX RUBY ROSE",33049990,2001500,S,5405,DZ,36,31.1,1119.6,7898671424644,912-1,DZ,36,31.1,1,5758301,1,2477/23-1,36,"2023-06-13 00:00:00","2026-06-13 00:00:00",6871305
