id,ide_cUF,ide_cNF,ide_natOp,ide_mod,ide_serie,ide_nNF,ide_dhEmi,ide_tpNF,ide_idDest,ide_cMunFG,ide_tpImp,ide_tpEmis,ide_cDV,ide_tpAmb,ide_finNFe,ide_indFinal,ide_indPres,ide_procEmi,ide_verProc,emit_CNPJ,emit_xNome,emit_xFant,emit_xLgr,emit_nro,emit_xBairro,emit_cMun,emit_xMun,emit_xCpl,emit_UF,emit_CEP,emit_cPais,emit_xPais,emit_fone,emit_IE,emit_CRT,dest_CNPJ,dest_xNome,dest_xLgr,dest_nro,dest_xCpl,dest_xBairro,dest_cMun,dest_xMun,dest_UF,dest_CEP,dest_cPais,dest_xPais,dest_fone,dest_indEDest,dest_IE,dest_email,det_nItem,total_ICMSTot_vBC,total_ICMSTot_vICMS,total_ICMSTot_vICMSDeson,total_ICMSTot_vFCP,total_ICMSTot_vBCST,total_ICMSTot_vST,total_ICMSTot_vFCPST,total_ICMSTot_vFCPSTRet,total_ICMSTot_vProd,total_ICMSTot_vFrete,total_ICMSTot_vSeg,total_ICMSTot_vDesc,total_ICMSTot_vII,total_ICMSTot_vIPI,total_ICMSTot_vIPIDevol,total_ICMSTot_vPIS,total_ICMSTot_vCOFINS,total_ICMSTot_vOutro,total_ICMSTot_vNF,transp_modFrete,transp_CNPJ,transp_xNome,transp_xEnder,transp_xMun,transp_UF,transp_qVol,transp_esp,transp_marca,transp_pesoL,transp_pesoB,pag_indPag,pag_tPag,pag_xPag,pag_vPag,infAdic_infCpl
66,35,01455305,VENDA,55,1,15097,"2023-09-05 09:29:05",1,1,3550308,1,1,8,1,1,0,9,0,Futur3_2023.5.29.65,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,37598377000102,"MAROTTA COMERCIO DE ACESSORIOS LTDA","R JOAO DE CASTRO COELHO",37,********,CENTRO,3518404,GUARATINGUETA,SP,12500200,1058,BRASIL,1296360026,1,332229497113,sweetmakeoficial@gmail.com,NULL,128.48,23.13,0.00,0.00,0.00,0.00,0.00,0.00,2387.20,0.00,0.00,0.00,0.00,0.00,0.00,0.68,3.16,0.00,2387.20,1,,,,,,7,CAIXAS,"RUBY ROSE",58.00,68.42,99,99.00,"Outro Pagamento",2387.20,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Conf. Ajuste Sinief 07/05, clausula 18; Total Bc ICMS 0% R$ 0,00 , vl. ICMS R$ 0,00; Total Bc ICMS 18% R$ 128,48 , vl. ICMS R$ 23,13; Nota Fiscal referente ao(s) Pedido(s) 166605 TOTAL BC ST R$ 524,00 - Total ICMS retido cobravel R$ 51,84"
67,35,01455105,VENDA,55,1,32599,"2023-09-05 09:26:08",1,1,3550308,1,1,6,1,1,0,9,0,Futur3_2023.5.29.37,07243175000179,"BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO","GALPAO 09",SP,03006030,1058,BRASIL,1132270120,117015708110,3,37598377000102,"MAROTTA COMERCIO DE ACESSORIOS LTDA","R JOAO DE CASTRO COELHO",37,********,CENTRO,3518404,GUARATINGUETA,SP,12500200,1058,BRASIL,1296360026,1,332229497113,sweetmakeoficial@gmail.com,NULL,367.36,66.12,0.00,0.00,711.60,61.96,0.00,0.00,367.36,0.00,0.00,0.00,0.00,11.94,0.00,1.96,9.04,0.00,441.26,1,,,,,,2,CAIXAS,"RUBY ROSE",33.81,35.81,99,99.00,"Outro Pagamento",441.26,"O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Nota Fiscal referente ao(s) Pedido(s) 166905"
68,35,01454905,VENDA,55,2,76815,"2023-09-05 09:24:20",1,2,3550308,1,1,1,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,45143429000176,"UNION MEDIC COM E REPRES DE PRODUTOS PARA A SAUDE LTDA","R DIAMANTE",757,********,"ARVOREDO 2A SECAO",3118601,CONTAGEM,MG,32113000,1058,BRASIL,3182557399,1,0042600200096,g.santana@rubyrosemaquiagem.com.br,NULL,7603.20,304.13,0.00,0.00,18412.47,4298.99,0.00,0.00,7603.20,0.00,0.00,0.00,0.00,1087.26,0.00,160.58,751.80,0.00,12989.45,1,20932142000447,"TRANSKING TRANSPORTES LTDA","R RAIMUNDO NONATO DE ANDRADE 484 JD ITAPOAN","MONTE MOR",SP,30,CAIXAS,"RUBY ROSE",152.28,214.92,99,99.00,"Outro Pagamento",12989.45,"O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Nota Fiscal referente ao(s) Pedido(s) 218605"
69,35,01454005,VENDA,55,2,76809,"2023-09-05 09:18:13",1,1,3550308,1,1,7,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,37598377000102,"MAROTTA COMERCIO DE ACESSORIOS LTDA","R JOAO DE CASTRO COELHO",37,********,CENTRO,3518404,GUARATINGUETA,SP,12500200,1058,BRASIL,1296360026,1,332229497113,sweetmakeoficial@gmail.com,NULL,1484.88,371.22,0.00,0.00,2936.56,362.92,0.00,0.00,1484.88,0.00,0.00,0.00,0.00,212.34,0.00,24.50,114.71,0.00,2060.14,1,,,,,,4,CAIXAS,"RUBY ROSE",32.72,38.00,99,99.00,"Outro Pagamento",2060.14,"O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Nota Fiscal referente ao(s) Pedido(s) 166705"
70,35,01453905,VENDA,55,2,76808,"2023-09-05 09:16:37",1,1,3550308,1,1,1,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,37598377000102,"MAROTTA COMERCIO DE ACESSORIOS LTDA","R JOAO DE CASTRO COELHO",37,********,CENTRO,3518404,GUARATINGUETA,SP,12500200,1058,BRASIL,1296360026,1,332229497113,sweetmakeoficial@gmail.com,NULL,3441.60,772.56,0.00,0.00,6392.39,677.38,0.00,0.00,3441.60,0.00,0.00,0.00,0.00,312.72,0.00,42.76,199.79,0.00,4431.70,1,,,,,,8,CAIXAS,"RUBY ROSE",50.16,59.54,99,99.00,"Outro Pagamento",4431.70,"Conf. Ajuste Sinief 07/05, clausula 18; Total Bc ICMS 18% R$ 1254,72 , vl. ICMS R$ 225,84; Total Bc ICMS 25% R$ 2186,88 , vl. ICMS R$ 546,72; O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Nota Fiscal referente ao(s) Pedido(s) 166505"
71,35,01452705,VENDA,55,1,15087,"2023-09-04 17:41:00",1,2,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,49570529000130,"A4 BIJU LTDA","EST DO MARINAS",200,"LOJA 101","PRAIA DA CHACARA",3300100,"ANGRA DOS REIS",RJ,23906800,1058,BRASIL,87959232,1,12763034,jmrferreira@uol.com.br,NULL,2738.40,239.18,0.00,0.00,3741.40,1163.68,74.83,0.00,2738.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3976.91,1,19451038002403,"RODOVIARIO CAMILO DOS SANTOS FILHO LTDA","R SOLDADO ANTONIO MARTINS OLIVEIRA 57 GALPAO1 VILA VENDITTI",GUARULHOS,SP,4,CAIXAS,"RUBY ROSE",32.70,43.27,99,99.00,"Outro Pagamento",3976.91,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Conf. Ajuste Sinief 07/05, clausula 18; Total Bc ICMS 4% R$ 1117,80 , vl. ICMS R$ 44,71; Total Bc ICMS 12% R$ 1620,60 , vl. ICMS R$ 194,47; O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Total de FCP ST Bc. R$ 3.741,40, vl. R$ 74,83. Nota Fiscal referente ao(s) Pedido(s) 211005"
72,35,01453505,VENDA,55,1,15090,"2023-09-05 09:07:36",1,1,3550308,1,1,9,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,25352077000151,"RD MAKE COSMETICOS LTDA","R DA CANTAREIRA",777,"ANDAR 2 SALA 21",CENTRO,3550308,"SAO PAULO",SP,01024100,1058,BRASIL,1195279770,1,141111509116,bezerradeiza@gmail.com,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1788.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1788.00,1,,,,,,10,CAIXAS,"RUBY ROSE",98.00,116.96,99,99.00,"Outro Pagamento",1788.00,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 .;; Nota Fiscal referente ao(s) Pedido(s) 215905 TOTAL BC ST R$ 145,60 - Total ICMS retido cobravel R$ 15,20"
73,35,01452405,VENDA,55,1,15085,"2023-09-04 17:39:21",1,2,3550308,1,1,7,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,02583101000249,"SB DISTRIBUIDORA DE COSMETICOS LTDA","AV CARLOS HUMBERTO TERNES",158,********,"XV DE NOVEMBRO",4218004,TIJUCAS,SC,88200000,1058,BRASIL,1194737131,1,262383810,moraes_25@hotmail.com,NULL,3222.84,386.75,0.00,0.00,0.00,0.00,0.00,0.00,3222.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3222.84,1,79818746000248,"TRANSPORTES BRUSVILLE LTDA","RUA SANTANA DE IPANEMA 1175 CUMBICA",GUARULHOS,SP,8,CAIXAS,"RUBY ROSE",95.69,109.11,99,99.00,"Outro Pagamento",3222.84,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Nota Fiscal referente ao(s) Pedido(s) 198105"
74,35,01452605,VENDA,55,1,15086,"2023-09-04 17:40:09",1,2,3550308,1,1,7,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,02583101000249,"SB DISTRIBUIDORA DE COSMETICOS LTDA","AV CARLOS HUMBERTO TERNES",158,********,"XV DE NOVEMBRO",4218004,TIJUCAS,SC,88200000,1058,BRASIL,1194737131,1,262383810,moraes_25@hotmail.com,NULL,9282.48,904.54,0.00,0.00,0.00,0.00,0.00,0.00,9282.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9282.48,1,79818746000248,"TRANSPORTES BRUSVILLE LTDA","RUA SANTANA DE IPANEMA 1175 CUMBICA",GUARULHOS,SP,20,CAIXAS,"RUBY ROSE",131.80,218.54,99,99.00,"Outro Pagamento",9282.48,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Conf. Ajuste Sinief 07/05, clausula 18; Total Bc ICMS 4% R$ 2616,84 , vl. ICMS R$ 104,67; Total Bc ICMS 12% R$ 6665,64 , vl. ICMS R$ 799,87; Nota Fiscal referente ao(s) Pedido(s) 198405"
75,35,01452505,VENDA,55,1,32595,"2023-09-04 17:39:23",1,2,3550308,1,1,6,1,1,0,9,0,Futur3_2023.5.29.37,07243175000179,"BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO","GALPAO 09",SP,03006030,1058,BRASIL,1132270120,117015708110,3,49570529000130,"A4 BIJU LTDA","EST DO MARINAS",200,"LOJA 101","PRAIA DA CHACARA",3300100,"ANGRA DOS REIS",RJ,23906800,1058,BRASIL,87959232,1,12763034,jmrferreira@uol.com.br,NULL,183.68,7.35,0.00,0.00,380.65,61.17,7.61,0.00,183.68,0.00,0.00,0.00,0.00,5.97,0.00,1.15,5.29,0.00,258.43,1,19451038002403,"RODOVIARIO CAMILO DOS SANTOS FILHO LTDA","R SOLDADO ANTONIO MARTINS OLIVEIRA 57 GALPAO1 VILA VENDITTI",GUARULHOS,SP,1,CAIXA,"RUBY ROSE",16.90,17.90,99,99.00,"Outro Pagamento",258.43,"O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Total de FCP ST Bc. R$ 380,65, vl. R$ 7,61. Nota Fiscal referente ao(s) Pedido(s) 210905"
76,35,01452205,VENDA,55,1,15084,"2023-09-04 17:38:24",1,2,3550308,1,1,7,1,1,0,9,0,Futur3_2023.5.29.65,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,11691187000133,"BAZAR J. C. S. LTDA","R ALBANO SCHMIDT",4405,,IRIRIU,4209102,JOINVILLE,SC,89227753,1058,BRASIL,4734355163,1,256056226,bazarjcs2@gmail.com,NULL,3277.44,303.86,0.00,0.00,0.00,0.00,0.00,0.00,3277.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3277.44,1,10349430000258,"SCHREIBER LOGISTICA LTDA","RUA SAO DOMINGOS DO PRATA 200 VILA BARROS",GUARULHOS,SP,7,CAIXAS,"RUBY ROSE",61.90,77.76,99,99.00,"Outro Pagamento",3277.44,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Conf. Ajuste Sinief 07/05, clausula 18; Total Bc ICMS 4% R$ 1117,80 , vl. ICMS R$ 44,71; Total Bc ICMS 12% R$ 2159,64 , vl. ICMS R$ 259,15; Nota Fiscal referente ao(s) Pedido(s) 152105"
77,35,01452305,VENDA,55,1,32594,"2023-09-04 17:38:36",1,2,3550308,1,1,6,1,1,0,9,0,Futur3_2023.5.29.37,07243175000179,"BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO","GALPAO 09",SP,03006030,1058,BRASIL,1132270120,117015708110,3,02583101000249,"SB DISTRIBUIDORA DE COSMETICOS LTDA","AV CARLOS HUMBERTO TERNES",158,********,"XV DE NOVEMBRO",4218004,TIJUCAS,SC,88200000,1058,BRASIL,1194737131,1,262383810,moraes_25@hotmail.com,NULL,143.28,5.73,0.00,0.00,0.00,0.00,0.00,0.00,143.28,0.00,0.00,0.00,0.00,4.66,0.00,0.89,4.13,0.00,147.94,1,79818746000248,"TRANSPORTES BRUSVILLE LTDA","RUA SANTANA DE IPANEMA 1175 CUMBICA",GUARULHOS,SP,1,CAIXA,"RUBY ROSE",16.90,17.90,99,99.00,"Outro Pagamento",147.94,"Nota Fiscal referente ao(s) Pedido(s) 198305"
78,35,01452105,VENDA,55,1,32593,"2023-09-04 17:37:54",1,2,3550308,1,1,6,1,1,0,9,0,Futur3_2023.5.29.37,07243175000179,"BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO","GALPAO 09",SP,03006030,1058,BRASIL,1132270120,117015708110,3,02583101000249,"SB DISTRIBUIDORA DE COSMETICOS LTDA","AV CARLOS HUMBERTO TERNES",158,********,"XV DE NOVEMBRO",4218004,TIJUCAS,SC,88200000,1058,BRASIL,1194737131,1,262383810,moraes_25@hotmail.com,NULL,286.56,11.46,0.00,0.00,0.00,0.00,0.00,0.00,286.56,0.00,0.00,0.00,0.00,9.32,0.00,1.78,8.26,0.00,295.88,1,79818746000248,"TRANSPORTES BRUSVILLE LTDA","RUA SANTANA DE IPANEMA 1175 CUMBICA",GUARULHOS,SP,2,CAIXAS,"RUBY ROSE",33.80,35.80,99,99.00,"Outro Pagamento",295.88,"Nota Fiscal referente ao(s) Pedido(s) 198005"
79,35,01451905,VENDA,55,1,15083,"2023-09-04 17:37:02",1,2,3550308,1,1,9,1,1,0,9,0,Futur3_2023.5.29.65,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,11691187000133,"BAZAR J. C. S. LTDA","R ALBANO SCHMIDT",4405,,IRIRIU,4209102,JOINVILLE,SC,89227753,1058,BRASIL,4734355163,1,256056226,bazarjcs2@gmail.com,NULL,2230.96,267.71,0.00,0.00,0.00,0.00,0.00,0.00,2230.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2230.96,1,10349430000258,"SCHREIBER LOGISTICA LTDA","RUA SAO DOMINGOS DO PRATA 200 VILA BARROS",GUARULHOS,SP,3,CAIXAS,"RUBY ROSE",24.55,36.30,99,99.00,"Outro Pagamento",2230.96,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Nota Fiscal referente ao(s) Pedido(s) 151805"
80,35,01451805,VENDA,55,2,76802,"2023-09-04 17:36:32",1,2,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,02583101000249,"SB DISTRIBUIDORA DE COSMETICOS LTDA","AV CARLOS HUMBERTO TERNES",158,********,"XV DE NOVEMBRO",4218004,TIJUCAS,SC,88200000,1058,BRASIL,1194737131,1,262383810,moraes_25@hotmail.com,NULL,861.12,34.44,0.00,0.00,0.00,0.00,0.00,0.00,861.12,0.00,0.00,0.00,0.00,123.14,0.00,18.18,85.14,0.00,984.26,1,79818746000248,"TRANSPORTES BRUSVILLE LTDA","RUA SANTANA DE IPANEMA 1175 CUMBICA",GUARULHOS,SP,2,CAIXAS,"RUBY ROSE",30.91,33.70,99,99.00,"Outro Pagamento",984.26,"Nota Fiscal referente ao(s) Pedido(s) 197705"
81,35,01451505,VENDA,55,1,32592,"2023-09-04 17:35:47",1,2,3550308,1,1,9,1,1,0,9,0,Futur3_2023.5.29.37,07243175000179,"BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO","GALPAO 09",SP,03006030,1058,BRASIL,1132270120,117015708110,3,11691187000133,"BAZAR J. C. S. LTDA","R ALBANO SCHMIDT",4405,,IRIRIU,4209102,JOINVILLE,SC,89227753,1058,BRASIL,4734355163,1,256056226,bazarjcs2@gmail.com,NULL,183.68,7.35,0.00,0.00,0.00,0.00,0.00,0.00,183.68,0.00,0.00,0.00,0.00,5.97,0.00,1.15,5.29,0.00,189.65,1,10349430000258,"SCHREIBER LOGISTICA LTDA","RUA SAO DOMINGOS DO PRATA 200 VILA BARROS",GUARULHOS,SP,1,CAIXA,"RUBY ROSE",16.90,17.90,99,99.00,"Outro Pagamento",189.65,"Nota Fiscal referente ao(s) Pedido(s) 152005"
82,35,01451305,VENDA,55,1,32591,"2023-09-04 17:34:51",1,2,3550308,1,1,9,1,1,0,9,0,Futur3_2023.5.29.37,07243175000179,"BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO","GALPAO 09",SP,03006030,1058,BRASIL,1132270120,117015708110,3,11691187000133,"BAZAR J. C. S. LTDA","R ALBANO SCHMIDT",4405,,IRIRIU,4209102,JOINVILLE,SC,89227753,1058,BRASIL,4734355163,1,256056226,bazarjcs2@gmail.com,NULL,183.68,7.35,0.00,0.00,0.00,0.00,0.00,0.00,183.68,0.00,0.00,0.00,0.00,5.97,0.00,1.15,5.29,0.00,189.65,1,10349430000258,"SCHREIBER LOGISTICA LTDA","RUA SAO DOMINGOS DO PRATA 200 VILA BARROS",GUARULHOS,SP,1,CAIXA,"RUBY ROSE",16.80,17.80,99,99.00,"Outro Pagamento",189.65,"Nota Fiscal referente ao(s) Pedido(s) 151705"
83,35,01450505,VENDA,55,2,76796,"2023-09-04 17:31:35",1,2,3550308,1,1,7,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,11691187000133,"BAZAR J. C. S. LTDA","R ALBANO SCHMIDT",4405,,IRIRIU,4209102,JOINVILLE,SC,89227753,1058,BRASIL,4734355163,1,256056226,bazarjcs2@gmail.com,NULL,313.68,12.55,0.00,0.00,0.00,0.00,0.00,0.00,313.68,0.00,0.00,0.00,0.00,0.00,0.00,1.96,9.03,0.00,313.68,1,10349430000258,"SCHREIBER LOGISTICA LTDA","RUA SAO DOMINGOS DO PRATA 200 VILA BARROS",GUARULHOS,SP,1,CAIXA,"RUBY ROSE",4.66,5.42,99,99.00,"Outro Pagamento",313.68,"Nota Fiscal referente ao(s) Pedido(s) 151605"
84,35,01450805,VENDA,55,2,76798,"2023-09-04 17:32:38",1,2,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,01402063000137,"NELIDA DO BRASIL COM. E IMP. LTDA","NELIDA DO BRASIL COM. E IMP. LTDA","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO",,SP,03006030,1058,BRASIL,1132294990,114971928114,3,11691187000133,"BAZAR J. C. S. LTDA","R ALBANO SCHMIDT",4405,,IRIRIU,4209102,JOINVILLE,SC,89227753,1058,BRASIL,4734355163,1,256056226,bazarjcs2@gmail.com,NULL,1855.44,74.22,0.00,0.00,0.00,0.00,0.00,0.00,1855.44,0.00,0.00,0.00,0.00,265.33,0.00,39.18,183.48,0.00,2120.77,1,10349430000258,"SCHREIBER LOGISTICA LTDA","RUA SAO DOMINGOS DO PRATA 200 VILA BARROS",GUARULHOS,SP,4,CAIXAS,"RUBY ROSE",30.79,38.45,99,99.00,"Outro Pagamento",2120.77,"Nota Fiscal referente ao(s) Pedido(s) 151905"
85,35,01448905,VENDA,55,1,15073,"2023-09-01 17:33:10",1,1,3550308,1,1,6,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,34999024000118,"LUMAR DISTRIBUIDORA DE COSMETICOS EIRELI","AV PREF. DR. GHEORGHE POPESCU",1042,,"ESTANCIA SAO JOSE",3537602,PERUIBE,SP,11750000,1058,BRASIL,1133137874,1,524137827111,xml@lumardistribuidora.com.br,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36758.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36758.44,1,,,,,,74,CAIXAS,"RUBY ROSE",570.25,843.97,99,99.00,"Outro Pagamento",36758.44,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 . Nota Fiscal referente ao(s) Pedido(s) 174105 TOTAL BC ST R$ 77153,32 - Total ICMS retido cobravel R$ 14695,72"
86,35,01448805,VENDA,55,1,15072,"2023-09-01 17:32:07",1,1,3550308,1,1,2,1,1,0,9,0,Futur3_2023.5.29.37,31388753000140,"FABULOUS COSMETICOS LTDA","FABULOUS COSMETICOS","RUA R S QUIRINO",260,"VILA GUILHERME",3550308,"SAO PAULO","CONJ 2",SP,02056070,1058,BRASIL,1134730717,119913670116,3,34999024000118,"LUMAR DISTRIBUIDORA DE COSMETICOS EIRELI","AV PREF. DR. GHEORGHE POPESCU",1042,,"ESTANCIA SAO JOSE",3537602,PERUIBE,SP,11750000,1058,BRASIL,1133137874,1,524137827111,xml@lumardistribuidora.com.br,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1116.08,0.00,0.00,0.00,0.00,0.00,0.00,3.62,16.73,0.00,1116.08,1,,,,,,10,CAIXAS,"RUBY ROSE",35.88,50.36,99,99.00,"Outro Pagamento",1116.08,"PIS e COFINS recolhidos com aliquotas 0% Conforme Lei n 10.147/2000, artigo 2 .; Nota Fiscal referente ao(s) Pedido(s) 173405 TOTAL BC ST R$ 190,16 - Total ICMS retido cobravel R$ 25,12"
87,35,01448705,VENDA,55,1,32590,"2023-09-01 17:31:21",1,1,3550308,1,1,0,1,1,0,9,0,Futur3_2023.5.29.37,07243175000179,"BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","BIO-SINERGIA COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA.","RUA DA ALFANDEGA",200,BRAS,3550308,"SAO PAULO","GALPAO 09",SP,03006030,1058,BRASIL,1132270120,117015708110,3,34999024000118,"LUMAR DISTRIBUIDORA DE COSMETICOS EIRELI","AV PREF. DR. GHEORGHE POPESCU",1042,,"ESTANCIA SAO JOSE",3537602,PERUIBE,SP,11750000,1058,BRASIL,1133137874,1,524137827111,xml@lumardistribuidora.com.br,NULL,1289.52,232.11,0.00,0.00,2497.90,217.51,0.00,0.00,1289.52,0.00,0.00,0.00,0.00,41.91,0.00,6.87,31.72,0.00,1548.94,1,,,,,,9,CAIXAS,"RUBY ROSE",152.00,161.00,99,99.00,"Outro Pagamento",1548.94,"O destinatario devera, com relacao as operacoes com mercadoria ou prestacoes de servico recebidas com imposto retido, escriturar o documento fiscal nos termos do art. 278 do RICMS. Nota Fiscal referente ao(s) Pedido(s) 173305"
